doc_id,text_clean,Sentiment,label_encoded
654,sandang disabilitas fisik sandang disabilitas intelektual sandang disabilitas mental sandang disabilitas sensorik sandang disabilitas ganda multi syarat sasar daftar disabilitas fisik disabilitas intelektual disabilitas mental disabilitas sensorik disabilitas ganda multi usia maksimal magister doktor syarat bahasa magister negeri syarat magister negeri toefl itp toefl ibt pte academic ielts duolingo toep doktor negeri syarat doktor negeri toefl itp toefl ibt pte academic ielts duolingo toep khusus sandang disabilitas rungu skor bahasa toefl itp ielts syarat listening syarat ipk magister doktor tuju studi dokumen khusus surat terang disabilitas ditandatangani dokter psikolog psikiater audiologis rumah sakit perintah pusat sehat masyarakat puskesmas format sedia lpdp syarat bahasa sandang disabilitas rungu magister doktor negeri toefl itp komponen reading komponen listening kecuali ielts komponen speaking reading writing komponen listening kecuali opsional surat nyata daftar orang satu keluarga gelar sarjana s orang satu keluarga kejar gelar magister daftar beasiswa lpdp daftar online situs daftar beasiswa lpdp lengkap unggah dokumen syarat aplikasi daftar pasti submit aplikasi daftar kode registrasi daftar google news ren jakarta lembaga kelola dana didik lpdp sedia beasiswa sandang disabilitas beasiswa buka jenjang didik magister doktor beasiswa sandang disabilitas program beasiswa masyarakat sandang disabilitas penuh syarat lpdp terima beasiswa s lpdp disabilitas umar bagi tips daftar terima jalan kuliah university of sydney kapasitas siar instagram kamis april sebut manfaat lebih milik umar manfaat mampu bidang komunikasi bicara nulis bahasa inggris ambil studi bidang komunikasi bidang relevan studi jalan sarjana s magister s cari informasi negara tuju inklusif disabilitas culture shock muslim perhati situasi papar daftar syarat dokumen daftar beasiswa lpdp sandang disabilitas guru tuju studi guru baik dunia guru baik negeri maju guru baik eropa timur top dunia dasar subjek usul komnas disabilitas daftar guru akses lpdp buka daftar kali tahun januari juni daftar tahap i tutup tarik tunggu daftar tahap ii ya,neutral,1
253,info indonesia jakarta kabar gembira ribu serta ikut tahap seleksi substansi beasiswa lembaga kelola dana didik lpdp tahap nanti hasil kelulus umum resmi akses seleksi substansi salah tahap krusial rangkai proses beasiswa lpdp uji esensi proposal studi potensi pimpin kontribusi calon awardee bangsa baca kalah laga tentu rekor menang bandung henti gagal lolos akses umum hasil seleksi status kelulus serta akses umum platform resmi sedia lpdp hati hati akses taut resmi hindar informasi palsu tipu langkah langkah mudah periksa hasil kelulus via online kunjung situs resmi akses website utama lpdp langsung portal daftar serta login akun masuk akun daftar dashboard email password daftar registrasi cek menu umum hasil login serta arah dashboard utama cari klik menu tulis umum status daftar hasil seleksi substansi beasiswa lpdp tahap baca jakarta lampau juta tumpang gas sambut operasi fase b serta nyata lolos seleksi substansi siap lanjut tahap libat proses administrasi lanjut siap berangkat sesuai jadwal tetap lpdp hasil lpdp sedia peluang periode seleksi,neutral,1
916,menteri uang kemenkeu lembaga kelola dana didik lpdp kondisi uang lembaga alami defisit kondisi tinggi belanja beasiswa program didik banding dapat oleh hasil kelola dana abadi laksana tugas direktur utama lpdp sudarto september dapat lpdp catat triliun total belanja capai triliun  belanja lpdp banding dapat  sudarto media gathering bogor jawa barat kamis oktober scroll lanjut baca iklan sudarto lpdp catat tren defisit dapat lpdp triliun belanja triliun dapat capai triliun belanja triliun baca fikri faqih perintah evaluasi skema abdi terima lpdp kondisi surplus uang lpdp rentang  dapat lpdp capai triliun belanja triliun defisit sudarto kondisi uang lpdp aman saldo dana abadi tingkat september total dana abadi lpdp capai triliun dana abadi didik dap triliun dana abadi teliti dapl triliun dana abadi guru dapt triliun dana abadi budaya dakb triliun  dana abadi didik defisit tutup sisa hasil  sudarto baca dirut lpdp orang pilih skema beasiswa partial funding defisit sebab tingkat terima beasiswa lpdp awardee perintah tambah terima tingkat angka partisipasi didik indonesia  awardee orang orang jalan studi terima terima mudah mudah situasi normal  perintah target terima beasiswa lpdp orang banding orang orang,negative,0
45,table of contents show syarat terima beasiswa lpdp tahap lembaga kelola dana didik lpdp buka daftar beasiswa lpdp tahap program share social humanities art for people religious studies economics beasiswa komponen dana didik dana dukung daftar seleksi buka januari februari daftar wajib penuh tentu tentu khusus tetap jadwal lengkap daftar beasiswa lpdp tahap also read lpdp atur ulang abdi terima beasiswa daftar seleksi januari februari seleksi administrasi februari maret umum hasil seleksi administrasi maret aju sanggah maret umum hasil sanggah april seleksi bakat skolastik april umum hasil seleksi bakat skolastik april seleksi substansi mei juni umum hasil seleksi substansi juni periode kuliah cepat juli syarat terima beasiswa lpdp tahap syarat terima beasiswa lpdp tahap warga negara indonesia selesai studi program diploma d sarjana s beasiswa jenjang magister program magister s dokter spesialis dokter subspesialis beasiswa jenjang doktor program diploma d sarjana s langsung doktor daftar diploma d sarjana s langsung doktor wajib milik loa unconditional guru tuju penuh kriteria syarat daftar jenjang doktor s beasiswa lpdp daftar selesai studi magister s izin daftar program beasiswa jenjang magister daftar selesai studi doktor s izin daftar program beasiswa jenjang doktor daftar jenjang doktor program beasiswa lpdp utama lampir surat nyata promotor tuju co promotor guru negeri daftar jenjang doktor negeri surat terang sesuai bidang riset butuh lembaga instansi usaha pimpin lembaga instansi usaha daftar jenjang doktor negeri doktor negeri daftar jenjang doktor program beasiswa lpdp lulus dokter spesialis dokter subspesialis transkrip nilai dokter spesialis dokter subspesialis bukti penuh syarat indeks prestasi kumulatif ipk program daftar lulus guru negeri jenjang didik wajib lampir hasil tara ijazah menteri didik sains teknologi laman menteri agama laman ijazah hasil konversi ipk menteri didik sains teknologi laman menteri agama laman ijazah tangkap layar aju tara ijazah konversi ipk laman menteri didik sains teknologi menteri agama tara ijazah konversi ipk daftar tara ijazah konversi ipk nya terbit tangkap layer tampil identitas daftar daftar tempuh studi on going daftar program studi guru tuju beda tempuh lulus seleksi substansi wajib surat undur guru program studi tempuh surat lpdp lambat kalender umum lulus seleksi substansi daftar wajib serah surat henti resmi program studi guru penandatanganan surat nyata terima beasiswa penuh tentu lpdp batal status calon terima beasiswa also read menteri didik tetap prioritas terima kip kuliah daftar selesai studi gelar umum seleksi substansi lpdp batal status calon terima beasiswa daftar tempuh studi selesai studi program magister doktor dokter spesialis dokter subspesialis guru negeri guru negeri daftar beasiswa lpdp jenjang studi bukti lampir surat henti jenis mahasiswa guru daftar lampir surat rekomendasi ditandatangani tuju daftar beasiswa surat rekomendasi online form offline form unggah also read pemkot surabaya buka daftar beasiswa mahasiswa april daftar status cpns pns wajib lampir surat usul daftar daftar lulus sekolah dinas angkat cpns boleh daftar unggah surat terang menteri lembaga taung sekolah daftar status prajurit tni wajib lampir surat usul lpdp daftar status anggota polri wajib lampir surat usul lpdp daftar wajib pilih guru tuju program studi sesuai tentu lpdp kelas boleh kelas reguler penuh full time kelas khusus kelas kerjasama lpdp instansi also read daftar akun kip kuliah buka oktober beasiswa lpdp untuk kelas eksekutif kelas khusus kelas karyawan kelas jarak kelas selenggara guru induk kelas internasional daftar tuju studi negeri kelas selenggara negara guru kelas penuh tentu lpdp daftar wajib tuju surat nyata sedia aplikasi daftar beasiswa lpdp tulis profil riwayat didik selesai tulis personal statement tulis komitmen indonesia rencana pasca studi rencana kontribusi indonesia serta bentuk abdi industri sesuai program studi tuju daftar program didik doktor wajib tulis proposal teliti daftar milik publikasi ilmiah prestasi juara non juara alam organisasi daftar isi riwayat aplikasi daftar,neutral,1
640,google news ren medan menteri didik dasar tengah kemendikdasmen sedia beasiswa d s guru sarjana studi jenjang d s sistem ajar lampau rpl mendikdasmen abdul mu ti dana beasiswa juta semester guru guru ikut program bantu juta semester guru alokasi guru mu ti temu resmi revitalisasi satu didik kota medan medan sumatra utara minggu januari kuota program beasiswa guru tambah sasar ribu orang sarjana lulus program rpl guru terima manfaat mu ti mu ti ajak guru sarjana ikut program sedia program didik profesi guru ppg skema sejahtera guru jamin tunjang sertifikasi sukses ppg nya penuh syarat sertifikasi mudah mudah sejahtera tingkat mampu tingkat giat ajar ajar tingkat mu ti target serta didik profesi guru ppg capai ribu serta ppg program ppg luas luas ribu guru mu  ti sorot bijak tingkat kualifikasi sejahtera guru tingkat insentif guru honorer naik insentif guru honorer ribu ribu,positive,2
89,daftar beasiswa lpdp dokter spesialis buka januari fokus jantung stroke kanker kjsu fasilitas full funded simak atur kuota bidang stem jakarta  lembaga kelola dana didik lpdp resmi buka gerbang daftar beasiswa anggar periode buka singkat januari bawa misi ganda strategis akselerasi penuh dokter spesialis sakit mati transformasi radikal arah didik sains teknologi engineering matematika stem langkah tanda babak kelola dana abadi didik indonesia prioritas sebar target targeted krisis utama nasional tahan sehat mandiri industri prioritas kjsu k perang lawan sakit katastropik buka tahap lpdp karpet merah dokter indonesia fokus utama buka tahap lpdp karpet merah dokter indonesia program beasiswa fellowship dokter spesialis langkah alas perintah pacu tangan krisis layan sehat sakit sakit mati fokus utama kuat sdm bidang prioritas kenal akronim kjsu k kanker onkologi jantung stroke neurologi urologi nefrologi ginjal urgensi prioritas pilih bidang dasar data sehat nasional dasar lapor bpjs sehat menteri sehat sakit jantung stroke bunuh nomor indonesia estimasi mati capai juta jiwa sisi ekonomi sakit sakit sedot anggar negara besar katastropik data biaya bpjs sehat beban biaya sakit jantung capai triliun kanker triliun stroke triliun gagal ginjal triliun kurang dokter ahli daerah tangan lambat tingkat risiko mati biaya obat program fellowship rancang short course strategis tambah kompetensi upskilling dokter spesialis durasi rilis resmi lpdp serta pilih rumah sakit tuju negeri negeri tuju layan canggih pasien daerah rujuk jakarta operasi pasang ring jantung syarat mutlak str rekomendasi sifat upskilling seleksi administrasi terap ketat dokter spesialis minat wajib lampir surat rekomendasi rumah sakit usul dokumen krusial daftar usul perintah swasta tipe a kemenkes surat fungsi kontrak moral lulus dokter wajib abdi usul terap ilmu baru surat tanda registrasi str surat izin praktik sip dokter spesialis laku fasilitas fully funded spp komitmen perintah cetak tenaga medis unggul skema biaya sifat penuh fully funded lpdp tanggung biaya uang kuliah komponen finansial butuh dokter studi negeri komponen dana didik biaya kait langsung proses akademik tanggung sepenuh liput dana program fellowship cakup biaya operasional didik rumah sakit selenggara tuition fee bayar langsung lpdp cakup biaya operasional didik rumah sakit selenggara tuition fee bayar langsung lpdp dana daftar ganti biaya administrasi daftar universitas rumah sakit tuju ganti biaya administrasi daftar universitas rumah sakit tuju dana tunjang buku alokasi dana tahun beli literatur medis bahan baca dukung riset komponen dana dukung jamin nyaman fokus serta tempuh didik lpdp sedia paket tunjang personal komprehensif dana hidup bulan living allowance uang saku bulan sesuai indeks biaya hidup kota negara tuju studi uang saku bulan sesuai indeks biaya hidup kota negara tuju studi dana transportasi tiket pesawat kelas ekonomi pulang pergi domisili lokasi studi tiket pesawat kelas ekonomi pulang pergi domisili lokasi studi asuransi sehat premi asuransi sehat kelas premium jamin sehat serta studi premi asuransi sehat kelas premium jamin sehat serta studi dana datang settlement allowance khusus serta durasi studi minimal bantu biaya akomodasi khusus serta durasi studi minimal bantu biaya akomodasi dana darurat force majeure dana kontingensi cair situasi desak pandemi bencana alam dana kontingensi cair situasi desak pandemi bencana alam dana aplikasi visa ganti biaya urus visa serta tempuh fellowship negeri skema biaya total harap hambat finansial dokter dokter baik daerah akses didik spesialisasi kelas dunia transformasi kuota stem titik radikal sejarah beasiswa lpdp menteri didik sains teknologi mendikti saintek brian yuliarto konfirmasi ubah haluan bijak drastis kuota beasiswa alokasi khusus bidang stem science technology engineering mathematics sisa bidang sosial humaniora seni stem fakta middle income trap bijak picu data khawatir bappenas catat lulus guru bidang stem indonesia kisar angka tinggal banding negara tetangga malaysia dekat angka kondisi nilai hambat ambisi indonesia jebak negara dapat tengah middle income trap capai visi indonesia emas insinyur ilmuwan data ahli bioteknologi agenda hilir industri canang presiden prabowo subianto sulit wujud beasiswa lpdp utama bidang stem dukung industrialisasi hilir riset brian fokus bagi jalur utama riset fundamental ilmu murni kuat basis tahu nasional riset terap inovasi teknologi langsung aplikasi industri sektor prioritas industri lpdp beasiswa bidang studi stem ambil relevan sektor prioritas industri nasional asta cita pangan energi renewable energy renewable energy sehat farmasi maritim digitalisasi ai tahan aman hilir sumber daya alam manufaktur maju jalur neraka non stem lamar latar sosial humaniora soshum prediksi seleksi jalur neraka rebut kuota strategi saran lamar non stem susun proposal riset milik iris kuat bijak strategis ekonomi digital hukum maritim manajemen bijak energi relevan arah bangun nasional jadwal daftar dokter spesialis penuh kriteria daftar batas periode daftar  januari  januari seleksi administrasi  januari  januari umum hasil administrasi januari januari seleksi substansi februari daftar sepenuh daring laman resmi daftar imbau tunda detik last hindar kendala teknis server,positive,2
429,konten media sosial ds kewarganegaraan anak seret lembaga kelola dana didik lpdp warganet ulit ds suami terima beasiswa lpdp beasiswa negara akses publik syarat surat terang finansial sarana masyarakat kelas liput jurnalisme data hari kompas kelas tengah perintah nilai warga kelas tengah manfaat beasiswa lpdp sempat hasil didik kompas enta fadila tapisa alumnus beasiswa lpdp kuliah university of glasgow skotlandia rasa dampak positif beasiswa lpdp hidup  awardee akses didik negeri biaya negara milik networking  hubung selasa kuliah glasgow aktif berjejaring salah satu ikut giat lintas fakultas aktivitas kuliah konten media sosial kuliah portofolio bantu oleh kerja fadila asal daerah tinggal depan luar sumbawa nusa tenggara barat batas pilih sekolah jakarta milik hidup banding sisi mayoritas masyarakat indonesia golong kelas tengah badan pusat statistik bps catat warga kelas tengah calon kelas tengah capai juta jiwa persen total populasi bps golong keluar calon kelas tengah rentang juta orang kelas tengah juta juta orang duduk kelas tengah mayoritas wajib pajak salah sumber dapat kelola sistem uang negara direktur utama lpdp sudarto sayang polemik timbul ds lpdp tangan obyektif proporsional lpdp dana publik manfaat besar indonesia teliti terima beasiswa  kena sanksi kembali dana studi capai orang orang proses  konferensi pers siar jaring senin nota uang anggar investasi lpdp capai triliun alokasi dana abadi didik triliun dana abadi teliti triliun dana abadi budaya triliun dana abadi guru triliun dasar publikasi apbn anggar dapat belanja negara kerja fakta menteri uang dana lpdp biaya investasi total realisasi biaya investasi capai triliun spesifik realisasi biaya investasi lpdp capai triliun dana alokasi triliun dana abadi didik triliun alir pos dana abadi teliti dana abadi guru dana abadi budaya lpdp investasi jangka tengah tingkat kualitas hidup negara maju perintah beasiswa warga fondasi ekonomi bas tahu laman lpdp realisasi dapat capai triliun belanja triliun total terima januari capai orang orang jalan studi negeri orang studi negeri mayoritas persen terima ambil jenis beasiswa diri nasihat centre for innovation policy and governance nalar institute yanuar nugroho lpdp investasi jangka tengah tingkat kualitas hidup negara maju perintah beasiswa warga fondasi ekonomi bas tahu investasi sifat strategis  program perintah jangka pendek sifat janji populis korban investasi jangka sentimen polemik lpdp nila titik rusak susu belanga  hubung selasa publik marah polemik lpdp tensi masyarakat golong panas akibat jengah situasi implementasi bijak indonesia konten media sosial sifat pamer privilese status warga negara asing bensin bakar emosi publik segi laksana tugas yanuar dapat risiko hindar lpdp proses seleksi orang pilih kontribusi indonesia lpdp jalan proporsional seleksi terima beasiswa wajib alumni calon terima beasiswa terima beasiswa alumni lpdp wajib setia taat aku sepenuh pancasila uud nkri bhinneka tunggal ika tiga wajib jaga nama indonesia lpdp kata tindak wajib tera pedoman calon terima beasiswa terima beasiswa alumni lpdp mutakhir januari khusus alumni wajib indonesia lambat tanggal kelulus terima beasiswa selesai studi wajib kontribusi indonesia minimal kali studi lpdp izin tulis alumni tempuh studi lanjut negeri lpdp izin terima beasiswa ambil program pascadoktoral magang teliti pascastudi syarat ketat realisasi izin alumni wajib kontribusi indonesia jangka akumulatif sudarto menggarisbawahi terima beasiswa magang selesai abdi tugas kantor  lpdp sempat magang buka usaha negeri sesuai tentu  pedoman lpdp wenang kembali dana siap studi dana studi alumni langgar wajib setia taat aku pancasila uud nkri perintah wajib kontribusi kali studi tambah kena sanksi kembali dana terima dana studi agam tempuh didik negeri buku pandu cair uang beasiswa contoh dana hidup bulan amerika serikat rentang dolar as dolar as australia dolar australia dolar australia inggris pound sterling pound sterling dana uang buku uang sekolah jalan wajib kontribusi alumni fadila bentuk komunitas sister achieve bantu perempuan gapai mimpi karier kuliah negeri bagi konten raih beasiswa didik media sosial nilai alumni lpdp kecewa bijak korban nasionalisme  negara milik plus mesti pisah indonesia negara kecewa bijak kecewa bawa nama indonesia ,negative,0
971,visi news bandung  beasiswa lembaga kelola dana didik lpdp kenal luas jalur favorit ajar indonesia lanjut studi negeri masyarakat beasiswa gengsi manfaat tempuh didik guru negeri saing ketat seleksi beasiswa lpdp bahas jagat maya beasiswa lembaga kelola dana didik lpdp kelola dana menteri uang ri beasiswa untuk kuliah s s lembaga perintah lpdp beasiswa s lantas beasiswa lpdp studi negeri himpun informasi situs lpdp rincian jenis beasiswa lpdp lokasi tuju studi beasiswa negeri bahas anak muda indonesia jenis beasiswa reguler lpdp jalur beasiswa salah pilih induk beasiswa  beasiswa reguler beasiswa jenjang magister doktor untuk warga negara republik indonesia mekanisme prosedur tetap lpdp  bunyi jelas situs resmi skema beasiswa reguler jenjang didik magister program gelar single degree joint degree gelar double degree durasi dana studi doktor program gelar single degree joint degree gelar double degree durasi dana studi daftar beasiswa lpdp daftar kuliah guru negeri  daftar beasiswa reguler unggah loa unconditional wajib pilih guru tuju negeri sesuai loa unconditional masuk daftar guru lpdp daftar beasiswa reguler milik loa unconditional wajib pilih guru tuju negeri negeri daftar guru lpdp program studi jenis serum  isi jelas skema beasiswa reguler samping daftar beasiswa reguler pilih guru tuju program studi subjek tuju negeri tera daftar guru lpdp pilih guru tuju program studi subjek wajib unggah loa unconditional ajar ajar beasiswa daftar negeri kendati pilih kuliah indonesia syarat sertifikat mampu bahasa inggris penuh proses seleksi beasiswa reguler tahap seleksi administrasi seleksi bakat skolastik seleksi substansi benefit beasiswa reguler lpdp dana didik  dana daftar  dana spp tuition fee uang kuliah tunggal  dana tunjang buku  dana teliti tesis disertasi  dana seminar internasional  dana publikasi jurnal internasional dana dukung  dana transportasi  dana aplikasi visa  dana asuransi sehat  dana datang  dana hidup bulan  dana lomba internasional  dana tunjang keluarga khusus doktor  dana keadaaan darurat informasi beasiswa lpdp kuliah negeri,neutral,1
708,hidup mohamad afrillian ramadhan ubah dokter vonis idap sakit langka kuliah sarjana sangka pilih serah bawa didik s amerika serikat as berkat beasiswa lembaga kelola dana didik lpdp beasiswa lpdp mohamad afrillian ramadhan akrab panggil afri mahasiswa s semester jurus sistem komputer universitas sriwijaya jalan rutinitas kuliah skripsi ikut bimbing revisi dosen afri pilih kumpul teman teman hobi sadar giat nikmat syukur hilang fungsi kaki bangun pagi gerak kaki pagi maret afri gerak kaki bangun bingung afri langsung bawa rumah sakit jalan awat  kece dokter simpul sakit  afri kutip laman resmi lpdp minggu saran saudara afri pindah salah rumah sakit bogor awat sana afri diagnosis idap sakit langka dokter sakit serang sistem saraf tubuh derita mati akibat dengar vonis dokter afri pukul terima kondisi pahit aba aba cegah lawan sakit afri pilih terima jalan awat bulan proses kerja skripsi tunda untung afri pilih serah hasil oleh gelar sarjana sistem komputer universitas sriwijaya tujuh s lpdp kontribusi indonesia lepas sarjana afri langsung s boro boro lanjut s beasiswa ldpd teman teman lulus afri juang terima kondisi gerak bantu kursi roda  semenjak jalan jujur minder ketemu orang  alih alih daftar s lpdp afri pilih bangun bisnis bidang industri kreatif bekal ilmu dasar artificial intelligence ai robotik kuliah afri aplikasi mesin d tekun afri saran keluarga seleksi cpns menteri tani hasil lolos tugas kuat tim it balai pustaka literasi tani pustaka menteri tani sangka pustaka tani tua besar indonesia  rumah  tahu bangsa zaman kolonial detik pustaka menteri tani afri titi karier ruang bagi ajar terima dukung atas perlahan bangkit percaya runtuh motivasi lanjut studi s lpdp as iklan beasiswa lpdp pintu masuk peluang tara afri milik resah pribadi pustaka menteri tani ribu koleksi buku referensi tahu milik pustaka menteri tani proses cari informasi rumit afri peluang gabung data science ai cepat proses cari mas informasi tani ilmu lanjut studi s beasiswa lpdp as ba bu atas langsung sambut afri berkat dukung orang orang afri lolos beasiswa lpdp pilih studi s bidang information management university of illinois urbana champaign uiuc dasar u s news world report uiuc kampus baik program pascasarjana ilmu pustaka informasi uiuc konsisten duduk peringkat amerika serikat  sedia jurus ilmu data ilmu pustaka university of illinois urbana champaign milik salah disability service baik amerika baca mantap terus kuliah  afri resmi berangkat as agustus kemarin terima beasiswa lpdp beasiswa inklusif lpdp afri syukur nyala harap sadar disabilitas halang karya ajar kontribusi negara tulis aisyah amira wakang editor aly reza baca lulus sma terima kerja hina fisik sertifikasi gelar s artikel mojok rubrik liput,positive,2
934,program beasiswa lembaga kelola dana didik lpdp gelar sempat didik mahasiswa indonesia angkat asa gaharu wadah total mahasiswa negara tuju siap berangkat sukses gelar minggu juli  agustus program lpdp kali bentuk desember satu kerja tri uang indonesia program utama realisasi alokasi dana didik prioritas apbn beasiswa lpdp dana negeri negeri beasiswa tesis disertasi afirmasi didik dokter spesialis negeri tarik universitas gadjah mada tuju favorit nomor terima beasiswa negeri terima beasiswa ugm capai mahasiswa total terima salah indikator hasil ugm wujud visi guru nasional kelas dunia unggul inovatif abdi penting bangsa manusia jiwa nilai nilai budaya bangsa dasar pancasila ugm dedikasi didik rata ajar indonesia peluang mudah buka mahasiswa kenyam didik ugm  ugm tuju favorit mahasiswa beasiswa lpdp kalah skema bpi beasiswa didik indonesia kemendikbud banyak uk  prof puji s si sc direktur mitra relasi global angkat asa gaharu rencana berangkat agustus januari unik nama  asa gaharu  milik makna semangat angkat kembang teknologi depan isu lingkung langsung generasi beasiswa lpdp ajar indonesia harap manfaat sempat emas curah kerja keras tempuh didik negeri hasil ajar dasar generasi kontribusi negara saing tulis tasya,positive,2
857,nama isyana sarasvati seret bincang publik kait beasiswa lpdp lembaga kelola dana didik nyanyi tulis lagu bakat ban kabar sebut salah terima beasiswa lpdp klarifikasi langsung isyana media sosial pribadi edar informasi nilai akurat isyana terima beasiswa lpdp jalan studi nyata unggah instagram stories rabu unggah respons publikasi cantum foto latar didik awardee lpdp turut informasi keliru lurus timbul kesalahpahaman masyarakat halo teman teman lurus berita terima beasiswa lpdp terima beasiswa lpdp tulis isyana moga depan media bijak informasi akurasi informasi publikasi terima kasih erti klarifikasi muncul panas isu tanggung alumni lpdp duga penuh wajib abdi indonesia nama publik figur seret diskusi warganet isyana daftar terima beasiswa isyana sarasvati kuliah ulas riwayat didik isyana sarasvati isyana sarasvati kuliah isyana sarasvati instagram jalan didik isyana bilang gemilang kerap inspirasi usia muda bakat bidang musik klasik duduk bangku kelas sma isyana hasil raih beasiswa tempuh didik nanyang academy of fine arts nafa singapura beasiswa asal lpdp institusi didik sangkut tarik isyana jalur fast track langsung lanjut didik jenjang sarjana s selesai didik sma formal,negative,0
840,ilustrasi anggota dpd ri lia istifhama nilai wacana boleh alumni terima beasiswa lembaga kelola dana didik lpdp negeri cermat bijak geser orientasi abdi generasi muda turut sempat tempuh didik negeri proses strategis bentuk karakter mahasiswa indonesia pribadi tangguh adaptif buka dinamika global  beasiswa lpdp impi mahasiswa wajar impi timba ilmu didik negeri hadir harap bentuk karakter struggle adaptif minoritas mayoritas inventif tahan hidup negeri orang  lia terang pers kutip rabu februari nila alam minoritas lingkung internasional ajar sosial harga situ lahir tahan mental pandang buka mampu baca ubah dunia tuju utama fasilitas lpdp negara tetap negeri indonesia bawa ilmu jejaring alam global lulus fokus negeri tuju waris ilmu semangat generasi bawah  lia dana lpdp sumber uang negara manfaat rasa masyarakat indonesia bagi lpdp program bantu didik strategi negara generasi emas indonesia  impi raih beasiswa capai pulang dana asal publik manfaat publik  lia nilai narasi ruang longgar alumni negeri potensi geser orientasi abdi pasal indonesia butuh sumber daya manusia unggul tempa didik global  ilmu oleh energi maju bangsa ilmu motivasi hasil terima lpdp adik adik generasi bawah ,neutral,1
